Ligand SMILES,SScore
CC(=O)N1CC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,1.0099503
NC(=O)c1cn(nc1Nc1ccc(Cl)cc1)[CH]1CCCC[CH]1C#N,0.9031455
CC(=O)N1CCC(NC(=O)Nc2cnc3[nH]ccc3n2)CC1,0.8733163
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1CCCC[CH]1C#N,0.96983844
C[CH](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C,1.056052
NC(=O)c1cnn2ccc(nc12)N1CCCC1c1cncc(F)c1,0.8242767
CS(=O)(=O)c1ccc(Nc2nn([CH]3CCC[CH]3C#N)cc2C(N)=O)cc1,1.006251
Fc1cncc(c1)[CH]1CCCN1c1ccn2ncc(C(=O)NC3CC3)c2n1,0.99848855
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.9090057
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C3CC3)nc2)n1,1.0221323
NC(=O)c1cn(nc1Nc1ccc(cc1)C#N)[CH]1COCC[CH]1C#N,0.97563785
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCCCC1,0.9422016
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccnnc2)n1,0.96381587
N#Cc1ccc(Nc2nn([CH]3CC[CH](O)C[CH]3C#N)cc2C(N)=O)cc1,0.9914874
C1CCC(CC1)N1CCC(NC(=O)c2cnc3[nH]ccc3n2)CC1,0.9154516
Cn1cc(Nc2nccc(NC3CCC4(CCNC4)CC3)n2)cn1,0.91965383
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2cccnc2)n1,0.9847289
C[CH](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)CC1CCCCC1,0.9374039
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,0.89951336
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.89905703
C[CH](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(=O)N1CCC1,1.0026923
N#C[CH]1CCN(C(=O)[CH](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,0.8397648
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.9405167
CC(C)(C)C(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.88843995
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(CN)c(F)c2)n1,0.8469519
C[CH](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(=O)N1CCC(C)C1,0.9869751
N#C[CH]1C[CH](N2CCC2)CC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.96587247
CC(C)(C)OC(=O)C1CC[CH](C#N)C(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,0.856443
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9800173
C[CH](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(=O)N1CCC(C1)C#N,0.88094574
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(Cl)c2)n1,0.85515094
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.8429284
CC1(N[CH]2CCC(n3cc(C(N)=O)c(Nc4ccccc4)n3)[CH](C#N)C2)COC1,0.8303313
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccn2)n1,0.9239682
CN(C[CH]1CC[CH](CC1)N1CN(C)C(=O)c2cnc3[nH]ccc3c12)CC(F)(F)F,0.85186416
CC(NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C1CC1,0.90968287
N#Cc1ccc(Nc2nn([CH]3CC[CH](O)C[CH]3C#N)cc2C(N)=O)cc1,0.98472416
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CS(=O)(=O)C[CH]1C#N,0.9864991
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)S(C)(=O)=O)n2)cn1,0.8453815
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8184797
Cc1cnc(Nc2cnn(C)c2)nc1NC1CCC2(CC1)CCN(CC2)C(=O)CC#N,0.85584486
CN(C)[CH]1CC[CH](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[CH](C#N)C1,0.975176
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,0.81036794
N#C[CH]1C[CH](N2CC3(COC3)C2)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.8987064
CN(C[CH]1CC[CH](CC1)N1CN(C)C(=O)c2cnc3[nH]ccc3c12)CC(F)(F)F,0.8527798
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CCCC[CH]1C#N,0.95626533
CN(C)[CH]1CC[CH](n2cc(C(N)=O)c(Nc3ccccc3)n2)[CH](C#N)C1,0.92285526
N#CC1CCC2(CC1n1cc(C(N)=O)c(Nc3ccccc3)n1)OCCO2,0.86550355
Fc1cncc(c1)[CH]1CCCN1c1ccn2ncc(C(=O)NC3CC3)c2n1,0.8508286
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CCNC[CH]1C#N,0.841516
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.9268047
Cc1cc(Nc2ncc(Cl)c(NC3CCC4(CCNCC4)C3)n2)nn1C,0.8031849
CC(C)(C)OC(=O)N1CC[CH](C#N)[CH](C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9272278
NC(=O)c1cn(nc1Nc1ccc(cc1)C#N)[CH]1COCC[CH]1C#N,0.89800924
CC(C)(C)OC(=O)N1CCC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8453739
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.93942904
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccnnc2)n1,0.8915881
CC(=O)N1CC2CC(CC2C1)Nc1nc(Nc2cnn(C)c2)ncc1Cl,0.99725527
C[CH](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C#N,0.97652304
NC(=O)c1cn(nc1Nc1ccc(F)nc1)[CH]1COCC[CH]1C#N,0.91736543
NC(=O)c1cn(nc1Nc1ccc(Cl)cc1)[CH]1CCCC[CH]1C#N,1.0323368
CC(C)(C)C(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccn2)n1,0.9922483
NC(=O)c1cnn2ccc(nc12)N1CCCC1c1cncc(F)c1,0.9489468
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.8534305
O=c1[nH]c2cnc3[nH]ccc3c2n1CC1CCCCC1,0.9479696
N#Cc1ccc(Nc2nn([CH]3CCCC[CH]3C#N)cc2C(N)=O)cc1,1.0002964
C[CH](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(=O)N1CCC(C)C1,0.90726686
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9603967
F[CH]1CCN(C[CH]2CC[CH](CC2)N2CNC(=O)c3cnc4[nH]ccc4c23)C1,0.9113608
Cn1cc(Nc2ncc(Cl)c(NC3CCC4(CCNC4)CC3)n2)cn1,0.88715345
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)C[CH](C1)C#N,0.90170366
Cn1cc(Nc2ncc(Cl)c(NC3CC4CNCC4C3)n2)cn1,0.8341598
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1(CC#N)CCC(=O)CC1,0.8430974
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.9047367
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccncn2)n1,0.91610235
C[CH](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(=O)N1CCC1,0.93090653
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)C(=O)C(F)(F)F)n2)cn1,0.9940896
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,0.8464492
CC(C)(C)OC(=O)C1CC[CH](C#N)C(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,0.9367541
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.8904226
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(Cl)c2)n1,1.0386922
CN(C)[CH]1CC[CH](n2cc(C(N)=O)c(Nc3ccccc3)n2)[CH](C#N)C1,0.8897483
CN(C)[CH]1CC[CH](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[CH](C#N)C1,0.9344052
CN1CN([CH]2CC[CH](CC2)C(F)F)c2c(cnc3[nH]ccc23)C1=O,0.9015631
COC(=O)[CH]1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[CH](C#N)C1,0.9048088
FC[CH]1CC[CH](CC1)N1CN(C2CC2)C(=O)c2cnc3[nH]ccc3c12,0.93934697
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccncn2)n1,0.8281346
C[CH](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(=O)N1CCC(C1)C#N,0.9677599
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(F)c2)n1,0.88446635
C[CH](Nc1c(C(N)=O)cnn2cccc12)C(C)(C)C,0.9478004
Fc1cncc(c1)[CH]1CCCN1c1ccn2ncc(C(=O)NC3CC3)c2n1,0.87121445
CN(C1COC2C(O)COC12)c1nc(Nc2cnn(C)c2)ncc1Cl,0.95527405
NC(=O)c1cn(nc1Nc1ccc(cc1)C#N)[CH]1COCC[CH]1C#N,0.85661006
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.94283485
CC(Nc1c(C(N)=O)cnn2cccc12)C(C)(C)C,0.922055
N#C[CH]1C[CH](N2CC3(COC3)C2)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.89626247
N#Cc1ccc(Nc2nn([CH]3CC[CH](O)C[CH]3C#N)cc2C(N)=O)cc1,0.8904546
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1(CC#N)CCC(=O)CC1,0.8704475
CN(C[CH]1CC[CH](CC1)N1CN(C)C(=O)c2cnc3[nH]ccc3c12)CC(F)(F)F,1.0237758
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CCN(C[CH]1C#N)C(=O)OC1COC1,0.9759338
O=c1[nH]c2cnc3[nH]ccc3c2n1CC1CCCCC1,0.90002245
C[CH](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(=O)N1CCC1,0.8822812
CC(NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C1CC1,0.9615717
N#C[CH]1CC2(CCC1n1cc(C(N)=O)c(Nc3ccnc(F)c3)n1)CC2,0.99096054
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2cccnc2)n1,0.9070738
N#C[CH]1CC(F)CCC1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8610085
CC=CC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8420241
CC(C)(C)OC(=O)[CH]1CCC(NC(=O)c2c[nH]c3ncc(C4CC4)nc23)CC1,0.80456144
C[CH](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C#N,0.88615066
CN1CN([CH]2CC[CH](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,0.8375488
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(O)c2)n1,0.9569602
CC(C)(C)OC(=O)N1CC[CH](C#N)[CH](C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8517251
CC(C)(C)NC(=O)c1cnn2ccc(nc12)N1CCC[CH]1c1cncc(F)c1,0.9549044
CC1(CC1)NC(=O)c1cnn2ccc(nc12)N1CCC[CH]1c1cncc(F)c1,0.8850506
CC(C)(C)OC(=O)N1CCC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.84914804
NC(=O)c1cn(nc1Nc1ccc(F)nc1)[CH]1COCC[CH]1C#N,0.9039132
CC(C)(C)OC(=O)N1CC[CH]([CH](C1)C#N)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.9958256
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CS(=O)(=O)C[CH]1C#N,0.96126163
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CCN[CH][CH]1C#N,0.99045
C[CH](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C,1.0357693
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,0.87145203
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.96801776
NC(=O)c1cnn2ccc(nc12)N1CCCC1c1cncc(F)c1,0.8235042
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccnnc2)n1,0.8812428
N#Cc1ccc(Nc2nn([CH]3CCCC[CH]3C#N)cc2C(N)=O)cn1,0.8820379
O=c1[nH]c2cnc3[nH]ccc3c2n1CC1CCCCC1,0.8932268
N#C[CH]1C(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCC[CH]1O,0.8540918
CN(C[CH]1CC[CH](CC1)N1CN(C)C(=O)c2cnc3[nH]ccc3c12)CC(F)(F)F,1.0106008
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(C=O)cc2)n1,1.0012925
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,1.0230199
CC(O)(C(F)F)c1ccc(Nc2nn(cc2C(N)=O)[CH]2COCC[CH]2C#N)cc1,0.9161739
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)C[CH](C1)C#N,1.0331094
CC(C)(C)NC(=O)c1cnn2ccc(nc12)N1CCC[CH]1c1cncc(F)c1,0.8303617
CC(C)(C)C(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.83315974
O[CH]1CCC[CH]1NC(=O)c1cnn2ccc(nc12)N1CCCC1c1cncc(F)c1,0.89706427
CC1(C)CN([CH]2CC[CH](n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)[CH](C#N)C2)C1,0.9826932
CN1CN([CH]2CC[CH](CC2)C(F)F)c2c(cnc3[nH]ccc23)C1=O,0.9943761
CCN1CN([CH]2CC[CH](CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,0.95730484
C[CH](Nc1c(C(N)=O)cnn2cccc12)C(C)(C)C,0.9161104
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,1.001731
NC(=O)c1cnn2ccc(nc12)N1CCCC1c1cncc(F)c1,0.944186
Cc1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)C(=O)CC#N)n2)nn1C,0.9036442
CC(C)(C)CC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.9129267
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,0.87192184
Cc1cccc(Nc2sc(-c3cccc(F)c3)cc2C(N)=O)n1,0.84100324
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CS(=O)(=O)C[CH]1C#N,0.87605345
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.8143604
C[CH](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(=O)N1CCC1C#N,0.9642969
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,0.8688459
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CCN(C[CH]1C#N)C(=O)OC1COC1,0.88977736
C[CH](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C#N,0.9596093
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2cnn(C)c(=O)c2)n1,0.8622241
NC(=O)c1cn(nc1Nc1ccc(Cl)cc1)[CH]1CCCC[CH]1C#N,0.86516535
CN1CN([CH]2CC[CH](CF)CC2)c2c(cnc3[nH]ccc23)C1=O,0.90878814
C[CH](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C,1.0497478
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(CN)cc2)n1,0.8638343
C[CH]1CCCC[CH]1Nc1c(C(N)=O)cnc2[nH]ccc12,0.87203664
COC(=O)[CH]1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[CH](C#N)C1,0.90345925
CC(=O)N1CC2CC(CC2C1)Nc1nc(Nc2cnn(C)c2)ncc1Cl,0.872874
N#C[CH]1CC2(CCC1n1cc(C(N)=O)c(Nc3ccnc(F)c3)n1)CC2,0.9642858
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.84050745
O[CH]1CCN(C1)C(=O)c1cnn2ccc(nc12)N1CCC[CH]1c1cc(F)ccc1F,0.8486932
N#Cc1ccc(Nc2nn([CH]3CCCC[CH]3C#N)cc2C(N)=O)cc1,0.88884085
CN(C1COC2C(O)COC12)c1nc(Nc2cnn(C)c2)ncc1Cl,0.93491715
CC(NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C1CC1,1.0514494
CC(=O)N1CC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9764712
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1CCCC[CH]1C#N,0.9997671
NCCCn1c(-c2ccccc2)nc2cc(C(N)=O)ccc21,0.9285119
CC(C)(C)OC(=O)N1CCC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8358239
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1(CC#N)CCC(CC1)N1CCC1,0.97145075
NC(=O)c1cn(nc1Nc1ccc(F)nc1)[CH]1COCC[CH]1C#N,1.0147121
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1(CC#N)CCC(=O)CC1,0.9683021
CC=CC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9561694
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(CN)cc2)n1,0.95531976
N#C[CH]1C(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCC[CH]1O,0.93858707
CC(C)(C)OC(=O)N1CC[CH](C#N)[CH](C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.92254746
N#Cc1ccc(Nc2nn([CH]3CC[CH](O)C[CH]3C#N)cc2C(N)=O)cc1,0.9344797
N#C[CH]1CCC[CH]1n1cc(C(N)=O)c(Nc2ccccc2)n1,1.0223707
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)C[CH](C1)C#N,0.8777705
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.883971
CC1(CC1)NC(=O)c1cnn2ccc(nc12)N1CCC[CH]1c1cncc(F)c1,0.8353106
N#C[CH]1CCN(C(=O)[CH](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,0.8548672
NC(=O)c1cn(nc1Nc1ccc(cc1)C#N)[CH]1COCC[CH]1C#N,1.0268574
NC(=O)c1cnn2ccc(nc12)N1CCCC1c1cncc(F)c1,0.96914
CC(NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C1CC1,0.9089607
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)C(=O)C(F)(F)F)n2)cn1,0.96340585
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CCNC[CH]1C#N,0.81663907
CC1(C)CN([CH]2CC[CH](n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)[CH](C#N)C2)C1,0.96599483
CC(=O)N1CC2CC(CC2C1)Nc1nc(Nc2cnn(C)c2)ncc1Cl,0.98601663
N#Cc1ccc(Nc2nn([CH]3CCC[CH]3C#N)cc2C(N)=O)cc1,1.044572
CS(=O)(=O)N1CC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9894418
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCCCC1,0.9760884
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.98705006
C[CH](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C#N,0.9890582
CN(C1COC2C(O)COC12)c1nc(Nc2cnn(C)c2)ncc1Cl,0.8290604
COC(=O)[CH]1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[CH](C#N)C1,0.89807355
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.89875126
CC(C)(C)C(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9439454
C[CH](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(C)(C)C,0.8967092
C[CH]1CCCC[CH]1Nc1c(C(N)=O)cnc2[nH]ccc12,0.8545022
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1CCCC[CH]1C#N,0.8687144
CC1(F)CCC[CH]1Nc1c(C(N)=O)cnn2cccc12,0.9803005
CC(C)(C)NS(=O)(=O)c1cncc(c1)-c1ccn2nc(N)nc2c1,0.96373844
NCCCn1c(-c2ccccc2)nc2cc(C(N)=O)ccc21,0.96770525
CCC(C)n1cc(-c2ccn(C)n2)c2[nH]nc(N)c2c1=O,0.88935935
O=c1[nH]c2cnc3[nH]ccc3c2n1CC1CCCCC1,0.95499086
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.9346383
CN(C)[CH]1CC[CH](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[CH](C#N)C1,0.9444074
Clc1ccc(F)c(c1)[CH]1CCCN1c1ccn2ncc(C(=O)NC3CC3)c2n1,0.959524
N#CC1CCC2(CC1n1cc(C(N)=O)c(Nc3ccccc3)n1)OCCO2,0.84959507
FC[CH]1CC[CH](CC1)N1CN(C2CC2)C(=O)c2cnc3[nH]ccc3c12,1.0546083
NC(=O)c1cn(nc1Nc1ccc(F)cc1)[CH]1CS(=O)(=O)C[CH]1C#N,0.8688286
N#C[CH]1C[CH](N2CC3(COC3)C2)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.90640885
CC=CC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.83030325
CN1CN([CH]2CC[CH](CF)CC2)c2c(cnc3[nH]ccc23)C1=O,0.9070527
CCN1CN([CH]2CC[CH](CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,0.8915661
N#C[CH]1CCN(C(=O)[CH](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,1.0240995
CN(C1COC2C(O)COC12)c1nc(Nc2cnn(C)c2)ncc1Cl,0.85336715
NC(=O)c1cn(nc1Nc1ccc(F)nc1)[CH]1COCC[CH]1C#N,0.9855454
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.88580126
CC(=O)N1CC2CC(CC2C1)Nc1nc(Nc2cnn(C)c2)ncc1Cl,0.9290046
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(CN)cc2)n1,0.8393302
N#C[CH]1CCCC[CH]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,0.98413473
CC(C)(C)NC(=O)c1cnn2ccc(nc12)N1CCC[CH]1c1cncc(F)c1,0.8437176
CC(C)(C)C(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.9241887
CS(=O)(=O)c1ccc(Nc2nn([CH]3CCC[CH]3C#N)cc2C(N)=O)cc1,1.0078945
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)C[CH](C1)C#N,0.9781331
C[CH](Nc1c(C(N)=O)cnn2cccc12)C(C)(C)C,0.83499664
N#Cc1ccc(Nc2nn([CH]3CCCC[CH]3C#N)cc2C(N)=O)cn1,0.875868
CC(=O)N1CCC(NC(=O)Nc2cnc3[nH]ccc3n2)CC1,0.8942057
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(CC4C3)C(=O)C(F)(F)F)n2)cn1,0.8886755
CC(C)(C)OC(=O)N1CC[CH](C#N)[CH](C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.999596
CN1CN([CH]2CC[CH](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,0.91184187
N#C[CH]1C[CH](O)CC[CH]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.84368324
NCCCn1c(-c2ccccc2)nc2cc(C(N)=O)ccc21,0.9328062
N#C[CH]1CC2(CCC1n1cc(C(N)=O)c(Nc3ccnc(F)c3)n1)CC2,0.8540423
C[CH](NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C(=O)N1CCC(C)C1,0.9168346
CC(C)(C)OC(=O)N1CCC(CC#N)(CC1)n1cc(C(N)=O)c(Nc2ccc(F)c(F)c2)n1,0.8571203
OC1CCN(C1)C(=O)c1cnn2ccc(nc12)N1CCC[CH]1c1cc(F)ccc1F,0.8964726
NC(=O)c1cn(nc1Nc1ccccc1)C1(CC#N)CCCCC1,0.98606795
CC(C)(C)OC(=O)N1CCC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.8160842
CC(NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C1CC1,1.0130875
N#Cc1ccc(Nc2nn([CH]3CCCC[CH]3C#N)cc2C(N)=O)cc1,0.97801995
O=c1[nH]c2cnc3[nH]ccc3c2n1CC1CCCCC1,0.96374804
CN(C)[CH]1CC[CH](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[CH](C#N)C1,0.84509313
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1(CC#N)CCC(=O)CC1,0.98966235
NC(=O)c1cnn2ccc(nc12)N1CCCC1c1cncc(F)c1,0.90807
CC(NC(=O)c1c[nH]c2ncc(nc12)C1CC1)C1(C)CCC1,1.0293676
O[CH]1CCC[CH]1NC(=O)c1cnn2ccc(nc12)N1CCCC1c1cncc(F)c1,0.92375124
CC(=O)N1CC(CC#N)(C1)n1cc(C(N)=O)c(Nc2ccccc2)n1,0.96096873
CN1CN([CH]2CC[CH](CNCC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,0.98634857
